epoch=1, lr=1.000000e-03, train_total=0.3854929, train_mask=0.0000000, val_total=0.2281392, val_nmse=0.2281392, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=233, lr=1.000000e-05, train_total=0.1356798, train_mask=0.0000000, val_total=0.1498652, val_nmse=0.1498652, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=234, lr=1.000000e-05, train_total=0.1361578, train_mask=0.0000000, val_total=0.1491327, val_nmse=0.1491327, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=235, lr=1.000000e-05, train_total=0.1356723, train_mask=0.0000000, val_total=0.1492246, val_nmse=0.1492246, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=236, lr=1.000000e-05, train_total=0.1356906, train_mask=0.0000000, val_total=0.1511647, val_nmse=0.1511647, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=237, lr=1.000000e-05, train_total=0.1363500, train_mask=0.0000000, val_total=0.1511819, val_nmse=0.1511819, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=238, lr=1.000000e-05, train_total=0.1356632, train_mask=0.0000000, val_total=0.1494358, val_nmse=0.1494358, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=239, lr=1.000000e-05, train_total=0.1360420, train_mask=0.0000000, val_total=0.1493888, val_nmse=0.1493888, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=240, lr=1.000000e-05, train_total=0.1360793, train_mask=0.0000000, val_total=0.1499541, val_nmse=0.1499541, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=241, lr=1.000000e-06, train_total=0.1354242, train_mask=0.0000000, val_total=0.1492793, val_nmse=0.1492793, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=242, lr=1.000000e-06, train_total=0.1360901, train_mask=0.0000000, val_total=0.1497481, val_nmse=0.1497481, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=243, lr=1.000000e-06, train_total=0.1352059, train_mask=0.0000000, val_total=0.1498901, val_nmse=0.1498901, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=244, lr=1.000000e-06, train_total=0.1353373, train_mask=0.0000000, val_total=0.1501216, val_nmse=0.1501216, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=245, lr=1.000000e-06, train_total=0.1358195, train_mask=0.0000000, val_total=0.1475728, val_nmse=0.1475728, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=246, lr=1.000000e-06, train_total=0.1353338, train_mask=0.0000000, val_total=0.1490351, val_nmse=0.1490351, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=247, lr=1.000000e-06, train_total=0.1351887, train_mask=0.0000000, val_total=0.1499851, val_nmse=0.1499851, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=248, lr=1.000000e-06, train_total=0.1355340, train_mask=0.0000000, val_total=0.1489530, val_nmse=0.1489530, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=249, lr=1.000000e-06, train_total=0.1355862, train_mask=0.0000000, val_total=0.1495002, val_nmse=0.1495002, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=250, lr=1.000000e-06, train_total=0.1353900, train_mask=0.0000000, val_total=0.1491503, val_nmse=0.1491503, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=251, lr=1.000000e-06, train_total=0.1351172, train_mask=0.0000000, val_total=0.1493731, val_nmse=0.1493731, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=252, lr=1.000000e-06, train_total=0.1358577, train_mask=0.0000000, val_total=0.1506262, val_nmse=0.1506262, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=253, lr=1.000000e-06, train_total=0.1356841, train_mask=0.0000000, val_total=0.1489817, val_nmse=0.1489817, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=254, lr=1.000000e-06, train_total=0.1354333, train_mask=0.0000000, val_total=0.1500319, val_nmse=0.1500319, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=255, lr=1.000000e-06, train_total=0.1355786, train_mask=0.0000000, val_total=0.1502899, val_nmse=0.1502899, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=256, lr=1.000000e-06, train_total=0.1355287, train_mask=0.0000000, val_total=0.1502440, val_nmse=0.1502440, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=257, lr=1.000000e-06, train_total=0.1350650, train_mask=0.0000000, val_total=0.1493045, val_nmse=0.1493045, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=258, lr=1.000000e-06, train_total=0.1356787, train_mask=0.0000000, val_total=0.1505188, val_nmse=0.1505188, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=259, lr=1.000000e-06, train_total=0.1354916, train_mask=0.0000000, val_total=0.1503570, val_nmse=0.1503570, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=260, lr=1.000000e-06, train_total=0.1358227, train_mask=0.0000000, val_total=0.1496700, val_nmse=0.1496700, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=261, lr=1.000000e-06, train_total=0.1351591, train_mask=0.0000000, val_total=0.1500642, val_nmse=0.1500642, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=262, lr=1.000000e-06, train_total=0.1355361, train_mask=0.0000000, val_total=0.1493537, val_nmse=0.1493537, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=263, lr=1.000000e-06, train_total=0.1357388, train_mask=0.0000000, val_total=0.1499091, val_nmse=0.1499091, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=264, lr=1.000000e-06, train_total=0.1356031, train_mask=0.0000000, val_total=0.1501449, val_nmse=0.1501449, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=265, lr=1.000000e-06, train_total=0.1353463, train_mask=0.0000000, val_total=0.1503678, val_nmse=0.1503678, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=266, lr=1.000000e-06, train_total=0.1355992, train_mask=0.0000000, val_total=0.1488170, val_nmse=0.1488170, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=267, lr=1.000000e-06, train_total=0.1356525, train_mask=0.0000000, val_total=0.1492741, val_nmse=0.1492741, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=268, lr=1.000000e-06, train_total=0.1353772, train_mask=0.0000000, val_total=0.1485232, val_nmse=0.1485232, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=269, lr=1.000000e-06, train_total=0.1353992, train_mask=0.0000000, val_total=0.1502456, val_nmse=0.1502456, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=270, lr=1.000000e-06, train_total=0.1353525, train_mask=0.0000000, val_total=0.1505501, val_nmse=0.1505501, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=271, lr=1.000000e-06, train_total=0.1354461, train_mask=0.0000000, val_total=0.1498711, val_nmse=0.1498711, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=272, lr=1.000000e-06, train_total=0.1359584, train_mask=0.0000000, val_total=0.1504547, val_nmse=0.1504547, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=273, lr=1.000000e-06, train_total=0.1357574, train_mask=0.0000000, val_total=0.1518050, val_nmse=0.1518050, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=274, lr=1.000000e-06, train_total=0.1355638, train_mask=0.0000000, val_total=0.1493385, val_nmse=0.1493385, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=275, lr=1.000000e-06, train_total=0.1359631, train_mask=0.0000000, val_total=0.1500544, val_nmse=0.1500544, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=276, lr=1.000000e-06, train_total=0.1357360, train_mask=0.0000000, val_total=0.1485640, val_nmse=0.1485640, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=277, lr=1.000000e-06, train_total=0.1352454, train_mask=0.0000000, val_total=0.1491032, val_nmse=0.1491032, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=278, lr=1.000000e-06, train_total=0.1355677, train_mask=0.0000000, val_total=0.1501291, val_nmse=0.1501291, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=279, lr=1.000000e-06, train_total=0.1352790, train_mask=0.0000000, val_total=0.1487843, val_nmse=0.1487843, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=280, lr=1.000000e-06, train_total=0.1357405, train_mask=0.0000000, val_total=0.1501324, val_nmse=0.1501324, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=281, lr=1.000000e-06, train_total=0.1352605, train_mask=0.0000000, val_total=0.1491674, val_nmse=0.1491674, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=282, lr=1.000000e-06, train_total=0.1353884, train_mask=0.0000000, val_total=0.1494526, val_nmse=0.1494526, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=283, lr=1.000000e-06, train_total=0.1355695, train_mask=0.0000000, val_total=0.1498108, val_nmse=0.1498108, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=284, lr=1.000000e-06, train_total=0.1356996, train_mask=0.0000000, val_total=0.1500416, val_nmse=0.1500416, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=285, lr=1.000000e-06, train_total=0.1354569, train_mask=0.0000000, val_total=0.1480433, val_nmse=0.1480433, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=286, lr=1.000000e-06, train_total=0.1351627, train_mask=0.0000000, val_total=0.1499995, val_nmse=0.1499995, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=287, lr=1.000000e-06, train_total=0.1353551, train_mask=0.0000000, val_total=0.1492145, val_nmse=0.1492145, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=288, lr=1.000000e-06, train_total=0.1351716, train_mask=0.0000000, val_total=0.1500347, val_nmse=0.1500347, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=289, lr=1.000000e-06, train_total=0.1355247, train_mask=0.0000000, val_total=0.1483751, val_nmse=0.1483751, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=290, lr=1.000000e-06, train_total=0.1356938, train_mask=0.0000000, val_total=0.1494989, val_nmse=0.1494989, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=291, lr=1.000000e-06, train_total=0.1352660, train_mask=0.0000000, val_total=0.1499388, val_nmse=0.1499388, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=292, lr=1.000000e-06, train_total=0.1357495, train_mask=0.0000000, val_total=0.1502256, val_nmse=0.1502256, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=293, lr=1.000000e-06, train_total=0.1352186, train_mask=0.0000000, val_total=0.1498502, val_nmse=0.1498502, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=294, lr=1.000000e-06, train_total=0.1351658, train_mask=0.0000000, val_total=0.1491233, val_nmse=0.1491233, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=295, lr=1.000000e-06, train_total=0.1353846, train_mask=0.0000000, val_total=0.1491264, val_nmse=0.1491264, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=296, lr=1.000000e-06, train_total=0.1353326, train_mask=0.0000000, val_total=0.1496749, val_nmse=0.1496749, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=297, lr=1.000000e-06, train_total=0.1353913, train_mask=0.0000000, val_total=0.1504606, val_nmse=0.1504606, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=298, lr=1.000000e-06, train_total=0.1355094, train_mask=0.0000000, val_total=0.1494348, val_nmse=0.1494348, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=299, lr=1.000000e-06, train_total=0.1356530, train_mask=0.0000000, val_total=0.1505443, val_nmse=0.1505443, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=300, lr=1.000000e-06, train_total=0.1351647, train_mask=0.0000000, val_total=0.1494314, val_nmse=0.1494314, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=301, lr=1.000000e-06, train_total=0.1354545, train_mask=0.0000000, val_total=0.1496555, val_nmse=0.1496555, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=302, lr=1.000000e-06, train_total=0.1351982, train_mask=0.0000000, val_total=0.1518394, val_nmse=0.1518394, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=303, lr=1.000000e-06, train_total=0.1353691, train_mask=0.0000000, val_total=0.1496158, val_nmse=0.1496158, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=304, lr=1.000000e-06, train_total=0.1351406, train_mask=0.0000000, val_total=0.1482423, val_nmse=0.1482423, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=305, lr=1.000000e-06, train_total=0.1353805, train_mask=0.0000000, val_total=0.1503797, val_nmse=0.1503797, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=306, lr=1.000000e-06, train_total=0.1357219, train_mask=0.0000000, val_total=0.1499638, val_nmse=0.1499638, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=307, lr=1.000000e-06, train_total=0.1350759, train_mask=0.0000000, val_total=0.1501567, val_nmse=0.1501567, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=308, lr=1.000000e-06, train_total=0.1354785, train_mask=0.0000000, val_total=0.1499711, val_nmse=0.1499711, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=309, lr=1.000000e-06, train_total=0.1354288, train_mask=0.0000000, val_total=0.1494537, val_nmse=0.1494537, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=310, lr=1.000000e-06, train_total=0.1358493, train_mask=0.0000000, val_total=0.1487663, val_nmse=0.1487663, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=311, lr=1.000000e-06, train_total=0.1355247, train_mask=0.0000000, val_total=0.1495235, val_nmse=0.1495235, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=312, lr=1.000000e-06, train_total=0.1354699, train_mask=0.0000000, val_total=0.1484373, val_nmse=0.1484373, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=313, lr=1.000000e-06, train_total=0.1352479, train_mask=0.0000000, val_total=0.1500647, val_nmse=0.1500647, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=314, lr=1.000000e-06, train_total=0.1353241, train_mask=0.0000000, val_total=0.1500310, val_nmse=0.1500310, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=315, lr=1.000000e-06, train_total=0.1360610, train_mask=0.0000000, val_total=0.1493010, val_nmse=0.1493010, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=316, lr=1.000000e-06, train_total=0.1355175, train_mask=0.0000000, val_total=0.1501588, val_nmse=0.1501588, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=317, lr=1.000000e-06, train_total=0.1354164, train_mask=0.0000000, val_total=0.1497803, val_nmse=0.1497803, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=318, lr=1.000000e-06, train_total=0.1358318, train_mask=0.0000000, val_total=0.1502501, val_nmse=0.1502501, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=319, lr=1.000000e-06, train_total=0.1352328, train_mask=0.0000000, val_total=0.1502495, val_nmse=0.1502495, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=320, lr=1.000000e-06, train_total=0.1357633, train_mask=0.0000000, val_total=0.1496780, val_nmse=0.1496780, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=321, lr=1.000000e-07, train_total=0.1353216, train_mask=0.0000000, val_total=0.1495244, val_nmse=0.1495244, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=322, lr=1.000000e-07, train_total=0.1354656, train_mask=0.0000000, val_total=0.1506017, val_nmse=0.1506017, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=323, lr=1.000000e-07, train_total=0.1353322, train_mask=0.0000000, val_total=0.1506370, val_nmse=0.1506370, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=324, lr=1.000000e-07, train_total=0.1356717, train_mask=0.0000000, val_total=0.1499064, val_nmse=0.1499064, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=325, lr=1.000000e-07, train_total=0.1352562, train_mask=0.0000000, val_total=0.1504717, val_nmse=0.1504717, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=326, lr=1.000000e-07, train_total=0.1353121, train_mask=0.0000000, val_total=0.1493351, val_nmse=0.1493351, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=327, lr=1.000000e-07, train_total=0.1355962, train_mask=0.0000000, val_total=0.1490248, val_nmse=0.1490248, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=328, lr=1.000000e-07, train_total=0.1354934, train_mask=0.0000000, val_total=0.1491439, val_nmse=0.1491439, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=329, lr=1.000000e-07, train_total=0.1355814, train_mask=0.0000000, val_total=0.1506256, val_nmse=0.1506256, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=330, lr=1.000000e-07, train_total=0.1354736, train_mask=0.0000000, val_total=0.1511645, val_nmse=0.1511645, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=331, lr=1.000000e-07, train_total=0.1353320, train_mask=0.0000000, val_total=0.1500976, val_nmse=0.1500976, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=332, lr=1.000000e-07, train_total=0.1354082, train_mask=0.0000000, val_total=0.1490457, val_nmse=0.1490457, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=333, lr=1.000000e-07, train_total=0.1353994, train_mask=0.0000000, val_total=0.1499104, val_nmse=0.1499104, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=334, lr=1.000000e-07, train_total=0.1350550, train_mask=0.0000000, val_total=0.1511318, val_nmse=0.1511318, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=335, lr=1.000000e-07, train_total=0.1352304, train_mask=0.0000000, val_total=0.1505826, val_nmse=0.1505826, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=336, lr=1.000000e-07, train_total=0.1355564, train_mask=0.0000000, val_total=0.1509355, val_nmse=0.1509355, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=337, lr=1.000000e-07, train_total=0.1352985, train_mask=0.0000000, val_total=0.1475257, val_nmse=0.1475257, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=338, lr=1.000000e-07, train_total=0.1352639, train_mask=0.0000000, val_total=0.1497270, val_nmse=0.1497270, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=339, lr=1.000000e-07, train_total=0.1355639, train_mask=0.0000000, val_total=0.1499564, val_nmse=0.1499564, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=340, lr=1.000000e-07, train_total=0.1353044, train_mask=0.0000000, val_total=0.1486145, val_nmse=0.1486145, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=341, lr=1.000000e-07, train_total=0.1351174, train_mask=0.0000000, val_total=0.1486339, val_nmse=0.1486339, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=342, lr=1.000000e-07, train_total=0.1352557, train_mask=0.0000000, val_total=0.1496352, val_nmse=0.1496352, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=343, lr=1.000000e-07, train_total=0.1355558, train_mask=0.0000000, val_total=0.1493906, val_nmse=0.1493906, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=344, lr=1.000000e-07, train_total=0.1354750, train_mask=0.0000000, val_total=0.1505334, val_nmse=0.1505334, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=345, lr=1.000000e-07, train_total=0.1353267, train_mask=0.0000000, val_total=0.1501648, val_nmse=0.1501648, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=346, lr=1.000000e-07, train_total=0.1352379, train_mask=0.0000000, val_total=0.1493542, val_nmse=0.1493542, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
epoch=347, lr=1.000000e-07, train_total=0.1355881, train_mask=0.0000000, val_total=0.1497640, val_nmse=0.1497640, val_mask=nan, val_clean=nan, gate=0.000000, lambda_mask=0.800000, train_avg_gamma=nan, val_avg_gamma=nan
